0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,,,,,,,,,,,,,SO2 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,,,,,,,,
,,,,City/ Town/,,,,,,,,,Minimum,,,Maximum,,,,
,State / UT,,,,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,Village,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
"Andhra
,,,,,,Chamber Of Commerce,,,85,,,15,,,68,,,34,,
Punjab,,,Aligarh (Jagraon),,,"Forest Office, Vill:Aligarh, Teh:Jagraon",,,106,,,22,,,199,,,73,,
,,,Amritsar,,,"R.O. Focal Point (earlier Nagina soap
factory)",,,62,,,46,,,313,,,155,,
,,,,,,"Vinod Chilling Center / Kochar Bhavan
(earlier A-1,Platers)",,,60,,,76,,,366,,,185,,
,,,Aspal Khurd (Tapa),,,"Vill:Aspal Khurd, Teh:Tapa",,,127,,,64,,,213,,,107,,
,,,Bara Pind (Goraya),,,"Vill:Bara Pind, Teh:Goraya",,,85,,,53,,,338,,,150,,
,,,Bhatinda,,,"Bathinda Milk Producers, Dabwali Road",,,90,,,53,,,194,,,106,,
,,,Binjon (Garshankar),,,"CHC, Vill:Binjon, Teh: Garshankar",,,80,,,23,,,249,,,102,,
,,,Bishanpura (Payal),,,"Longowalia Yarns (Unit-II), Vill-Bishanpura,
Teh: Payal",,,100,,,19,,,374,,,137,,
,,,Changal (Sangrur),,,"Mastuana Sahib, Vill:Changal, Teh:Sangrur",,,122,,,53,,,240,,,105,,
,,,"Chowkimann
(Jagraon)",,,"Ludhiana College of Engineering,
Vill:Chowkimann, Teh:Jagraon",,,108,,,20,,,170,,,68,,
,,,Dera Baba Nanak,,,C-PYTE Building,,,68,,,25,,,199,,,70,,
,,,Dera Bassi,,,"Punjab Chem and Crop Protection,
Bhanakarpur Rd",,,106,,,41,,,174,,,101,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"Winsome Yarns Ltd., Barwala Road",,,114,,,51,,,150,,,94,,
,,,Fatehpur (Samana),,,"Baba Banda Singh Bahadur College,
Vill:Fatehpur, Teh:Samana",,,38,,,79,,,107,,,95,,
,,,Gobindgarh,,,"Modi Oil and General Mills, Mandi",,,126,,,91,,,219,,,147,,
,,,,,,"Raj Steel Rolling Mills, Mandi",,,134,,,86,,,238,,,140,,
,,,,,,"United Rolling Mills, Mandi Gobindgarh",,,131,,,84,,,229,,,138,,
,,,"Guru Ki Dhab
(Kotkapura)",,,"Vil:Guru Ki Dhab / Basti Himmatpura,
Teh:Kotkapura",,,22,,,74,,,212,,,124,,
,,,Jaito Sarja (Batala),,,"Royal Nursing College, Vill: Jaito Sarja, Teh:
Batala",,,37,,,21,,,109,,,60,,
,,,Jalandhar,,,Municipal Council Tubewell No. 27,,,81,,,62,,,315,,,151,,
,,,,,,Regional Office,,,74,,,57,,,329,,,144,,
,,,,,,"Punjab Maltex , Kapurthala Road",,,59,,,35,,,296,,,120,,
,,,,,,Focal Point,,,62,,,62,,,259,,,131,,
,,,Khanna,,,"Markfed Vanaspati, Khanna",,,113,,,78,,,368,,,192,,
,,,,,,"AS School, Khanna",,,118,,,45,,,289,,,137,,
,,,Kharaori (Sirhind),,,"Vill:Kharaori, Teh:Sirhind",,,128,,,68,,,190,,,100,,
,,,Kotladoom (Ajnala),,,"Satyam College, Ramtirath Road, Vill:
Kotladoom, Teh: Ajnala",,,62,,,49,,,395,,,128,,
,,,"Lakho ke Behram
(Ferozpur)",,,"Vill:Lakho ke Behram, Teh:Ferozpur",,,11,,,73,,,169,,,,,
,,,Ludhiana,,,Bharat Nagar Chowk / RO Gill Road,,,120,,,35,,,331,,,139,,
,,,,,,"Nahar Spining Mlls, Dholewal Chawk",,,129,,,53,,,383,,,151,,
,,,,,,"Ludhiana Coop. Milk Producer, Ferozpur Rd",,,141,,,33,,,392,,,135,,
,,,,,,"PPCB Office Building, Vishavkarma Chowk",,,132,,,80,,,498,,,187,,
,,,"Mrar Kalan
(Muktsar)",,,"Vill: Mrar Kalan, Teh:Muktsar",,,66,,,55,,,228,,,111,,
,,,"Mukandpur
(Nawashahar)",,,"Govt. Senior Sec. School, Vill:Mukandpur,
Teh:Nawashahar",,,78,,,58,,,247,,,134,,
,,,Mureedke (Batala),,,"Johal Farm, Vill: Mureedke, Teh: Batala",,,98,,,21,,,142,,,87,,
,,,"Naudhrani
(Malerkotla)",,,"Vill:Naudhrani, Teh:Malerkotla",,,127,,,55,,,198,,,108,,
,,,Naya Nangal,,,Punjab Alkalis & Chemicals Ltd,,,94,,,40,,,159,,,88,,
,,,,,,"M/s NFL Guest House,Naya Nangal",,,107,,,39,,,154,,,93,,
,,,Patiala,,,"Ceylon Industries, Factory Area, Patiala",,,130,,,74,,,190,,,101,,
,,,,,,"Fire Brigade Station, Bahera Road, Patiala",,,133,,,78,,,197,,,102,,
,,,"Peer Mohammad
(Jalalabad)",,,"Vill:Peer Mohammad, Teh:Jalalabad",,,41,,,69,,,133,,,102,,
,,,Poohli (Bhatinda),,,"Vill: Poohli, Teh:Bhatinda",,,57,,,64,,,337,,,114,,
,,,"Qila Bharian
(Sangrur)",,,"Gurdwara Gangsar Sahib, Vill:Qila Bharian,
Teh:Sangrur",,,135,,,49,,,178,,,104,,
,,,Rakhra (Patiala),,,"Shree Ganesh Group of Institute,
Vill:Rakhra, The:Patiala",,,53,,,64,,,129,,,98,,
,,,Rohila (Samrala),,,"Gopimal Kaur Sain Industries Pvt. Ltd,
Vil:Rohila, Teh:Samrala",,,123,,,21,,,575,,,159,,
,,,"Tirathpur (Amritsar
I)",,,"United ITI, Vill: Tirathpur, Teh:Amritsar I
(earlier Sriguru Harkishan Public
School,Rasulpur Kalan)",,,58,,,25,,,202,,,93,,
Rajasthan,,,Alwar,,,Rajasthan State Pollution Control Board,,,98,,,75,,,244,,,154,,
,,,,,,Gaurav Solvex Ltd. MIA,,,103,,,72,,,349,,,197,,
,,,,,,"RIICO Pump House, MIA",,,105,,,79,,,274,,,164,,
,,,Bharatpur,,,Khadi Gramoday Samiti,,,96,,,83,,,561,,,213,,
,,,,,,RIICO office Building,,,98,,,69,,,474,,,218,,
,,,,,,"RO, Building",,,102,,,61,,,324,,,167,,
,,,Bhiwadi,,,R.O.Building,,,103,,,101,,,442,,,245,,
,,,,,,UIT Guest House,,,38,,,149,,,442,,,290,,
,,,,,,Uttam Strips Ltd,,,97,,,103,,,415,,,231,,
,,,Chittorgarh,,,"Regional Office building, RSPCB, Near FCI
Godown, Chnaderiya",,,101,,,40,,,292,,,168,,
,,,,,,"Veterinary Hospital, Meeranagar",,,95,,,39,,,311,,,162,,
,,,,,,"PHED Pump House, Segawa",,,96,,,31,,,204,,,97,,
,,,Jaipur,,,Ajmeri Gate,,,107,,,63,,,377,,,163,,
,,,,,,"RJPB Office,Jhalana Doongari",,,104,,,37,,,225,,,103,,
,,,,,,"District Education Officer, Chandpole",,,101,,,52,,,323,,,151,,
,,,,,,"RIICO Office, M.I.A.",,,104,,,34,,,279,,,108,,
,,,,,,"RSPCB, Vidyadhar Nagar",,,104,,,46,,,413,,,160,,
,,,,,,VKIA,,,104,,,51,,,498,,,193,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"22,Godam, RIICO Office",,,107,,,65,,,281,,,142,,
,,,,,,Mansarovar Nagar Niigam,,,99,,,63,,,225,,,128,,
,,,,,,RIICO Office Sitapura Industrial Area,,,103,,,63,,,221,,,120,,
,,,Jodhpur,,,"DIC Office, Industrial Estate",,,85,,,60,,,507,,,187,,
,,,,,,Sojati Gate,,,77,,,76,,,396,,,220,,
,,,,,,"Basni Industrial Area, RIICO Office",,,87,,,46,,,489,,,172,,
,,,,,,Maha Mandir Police Thane,,,83,,,54,,,412,,,205,,
,,,,,,"Office of Housing Board, Chopasani Road",,,82,,,69,,,512,,,244,,
,,,,,,Shastri Nagar Police Thana,,,86,,,81,,,613,,,245,,
,,,,,,Kudi Mahila Thana,,,50,,,102,,,520,,,248,,
,,,,,,Sangariya Police Choki,,,47,,,110,,,634,,,344,,
,,,,,,SoorsagarThana,,,47,,,85,,,973,,,293,,
,,,Kota,,,"Regional Office, RJPB, Anantpura",,,99,,,30,,,382,,,152,,
,,,,,,Municipal Corporation Building,,,104,,,21,,,251,,,116,,
,,,,,,Samcore Glass Ltd.,,,109,,,22,,,303,,,115,,
,,,,,,FireStation Nagar Nigam Shrinathpuram,,,104,,,21,,,272,,,115,,
,,,,,,"RajasthanTechnical University,Rawatbhata",,,103,,,21,,,373,,,160,,
,,,,,,"Sewage Treatment Plant, Balita, Kota",,,107,,,19,,,348,,,116,,
,,,Udaipur,,,Ambamata,,,103,,,55,,,254,,,131,,
,,,,,,Town Hall,,,105,,,61,,,258,,,152,,
,,,,,,"Regional Office,MIA",,,104,,,92,,,254,,,186,,
Sikkim,,,Chungthang,,,Chungthang,,,90,,,16,,,47,,,28,,
,,,Gangtok,,,"White Hall Complex, Tasi view point",,,75,,,21,,,83,,,49,,
,,,Mangan,,,Mangan Police Station,,,101,,,13,,,62,,,34,,
,,,Namchi,,,Namchi,,,98,,,22,,,856,,,41,,
,,,Pelling,,,The Pelling Girls Hostel,,,89,,,9,,,77,,,28,,
,,,Rangpo,,,Rangpo Fire Station,,,94,,,30,,,100,,,64,,
,,,Ravangla,,,Ravangla Range Office,,,95,,,13,,,38,,,25,,
,,,Singtam,,,Police Station Building,,,93,,,33,,,70,,,54,,
Tamilnadu,,,Chennai,,,"Govt. High School, Manali",,,58,,,42,,,81,,,63,,
,,,,,,Kathivakkam,,,62,,,41,,,116,,,62,,
,,,,,,Thiruvottiyur,,,62,,,38,,,87,,,61,,
,,,,,,Madras Medical College,,,86,,,12,,,138,,,67,,
,,,,,,"NEERI, CSIR CampusTaramani",,,86,,,17,,,128,,,39,,
,,,,,,Thiruvottiyur Municipal Office,,,87,,,11,,,186,,,85,,
,,,,,,Adiyar,,,57,,,28,,,98,,,59,,
,,,,,,Kilpauk,,,66,,,53,,,231,,,101,,
,,,,,,Thiyagaraya Nagar,,,68,,,47,,,181,,,88,,
,,,,,,Nunbakgum,,,82,,,48,,,141,,,82,,
,,,,,,Anna Nagar,,,53,,,55,,,183,,,97,,
,,,Coimbatore,,,"Poniarajapuram, On the top of DEL",,,83,,,13,,,96,,,41,,
,,,,,,G.D.Matric Hr.Sec.School,,,69,,,21,,,140,,,68,,
,,,,,,"SIDCO Office, Coimbatore/ Kurichi",,,75,,,23,,,204,,,61,,
,,,Cuddalore,,,Eachangadu Village,,,94,,,47,,,55,,,52,,
,,,,,,SIPCOT (Project Office),,,81,,,41,,,280,,,52,,
,,,,,,"DEE Office, Cuddalore",,,75,,,49,,,70,,,62,,
,,,Madurai,,,Highway (Project -I) Building,,,70,,,46,,,95,,,71,,
,,,,,,Fenner (I) Ltd. Kochadai,,,67,,,32,,,139,,,83,,
,,,,,,Kunnathur Chatram Avvai Girls HS School,,,75,,,31,,,144,,,82,,
,,,Mettur,,,Raman Nagar,,,79,,,18,,,74,,,38,,
,,,,,,SIDCO,,,76,,,17,,,244,,,71,,
,,,Salem,,,Sowdeswari College Building,,,77,,,21,,,183,,,50,,
,,,Trichy,,,Gandhi Market,,,68,,,19,,,148,,,79,,
,,,,,,Main Guard Gate,,,66,,,31,,,140,,,82,,
,,,,,,Bishop Heber College,,,75,,,27,,,101,,,60,,
,,,,,,Golden Rock,,,72,,,23,,,120,,,60,,
,,,,,,Central Bus Stand,,,69,,,18,,,140,,,82,,
,,,Tuticorin,,,"Fisheries College, Tuticorin Sipcot",,,72,,,41,,,112,,,83,,
,,,,,,Raja Agencies,,,66,,,55,,,126,,,91,,
,,,,,,AVM Jewellery Building,,,82,,,44,,,127,,,83,,
Telangana,,,Adilabad,,,"Building of SCCL Manadamarri Club
Mandamarri, Mancherial",,,108,,,50,,,85,,,74,,
,,,Hyderabad,,,Balanagar,,,104,,,36,,,386,,,148,,
,,,,,,"Tarnaka, NEERI Lab. IICT Campus",,,96,,,3,,,130,,,49,,
,,,,,,"Nacharam, Industrial Estate",,,96,,,3,,,129,,,48,,
,,,,,,ABIDS Circle General Post Office,,,96,,,3,,,123,,,57,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"Uppal, Modern Foods & Industries IDA",,,112,,,50,,,235,,,117,,
,,,,,,Jublee Hills,,,119,,,47,,,261,,,116,,
,,,,,,Paradise,,,117,,,46,,,208,,,110,,
,,,,,,Charminar,,,119,,,37,,,381,,,108,,
,,,,,,Zoo Park,,,114,,,12,,,381,,,104,,
,,,,,,"Jeedimetla Industrial Estate, Rangareddy
Distt.",,,118,,,44,,,381,,,131,,
,,,Karimnagar,,,"On the terrace of the DIC building,
Karimnagar",,,95,,,87,,,140,,,106,,
,,,Khammam,,,CER Club Khamam,,,101,,,72,,,118,,,95,,
,,,,,,Jalasoudha building,,,102,,,72,,,109,,,86,,
,,,Kothur,,,Mehaboobnagar,,,105,,,92,,,141,,,111,,
,,,Nalgonda,,,AP PCB Nalgonda,,,99,,,48,,,75,,,57,,
,,,,,,"M/s. Srini Pharmaceuticals pvt.
Ltd.Choutuppal (V & M)",,,99,,,53,,,75,,,61,,
,,,Nizamabad,,,"subashnagar,nizamabad dist",,,99,,,53,,,72,,,63,,
,,,Patencheru,,,"Police Station, Medak, Ramachadrapuram",,,96,,,45,,,106,,,83,,
,,,Ramagundam,,,"Godavarikhani, Ramagundam, Karimnagar",,,100,,,61,,,144,,,107,,
,,,Sangareddy,,,Pashamylaram/Municipal Office,,,118,,,12,,,381,,,104,,
,,,,,,Regional office Building of SANGAREDDY,,,96,,,39,,,102,,,70,,
,,,,,,"M/s. Mylan Industries, Gaddapothara",,,99,,,53,,,116,,,88,,
,,,Warangal,,,"KUDA Office, Hanumakonda",,,105,,,63,,,110,,,88,,
,,,,,,"Mee-Seva Building ,Municipal Complex",,,104,,,57,,,108,,,87,,
Tripura,,,Agartala,,,"SPCB, Pavivesh Bhawan, Pandit Nehru
Complex, Gorkhabasti, Kunjaban",,,83,,,28,,,65,,,48,,
,,,,,,"Bordowali Bipani Bitan, Agartala MC,
Bordowali, Near Nagerjala",,,83,,,83,,,125,,,105,,
"Uttar
Pradesh",,,Agra,,,"Regional Office, Bodla",,,87,,,47,,,505,,,192,,
,,,,,,Nunhai,,,92,,,49,,,494,,,228,,
,,,,,,Taj Mahal,,,298,,,13,,,509,,,150,,
,,,,,,DIC Nunhai,,,124,,,23,,,501,,,207,,
,,,,,,Etmad-uddaulah,,,126,,,23,,,496,,,173,,
,,,,,,Rambagh,,,123,,,21,,,477,,,165,,
,,,Allahabad,,,Square crossing circle of Laxmi Talkies,,,106,,,136,,,488,,,258,,
,,,,,,Bharat Yantra Nigam Ltd,,,108,,,116,,,405,,,208,,
,,,,,,Alopibagh/Sewage Pumping Stations,,,76,,,119,,,400,,,252,,
,,,,,,Jhonstonganj/co-operative Bank,,,98,,,82,,,251,,,171,,
,,,,,,Rambagh/Parag Dairy,,,102,,,80,,,332,,,220,,
,,,Anpara,,,"Anpara Colony, Sonabhadra",,,101,,,42,,,287,,,176,,
,,,,,,"Renusagar Colony, Sonabhadra",,,103,,,41,,,264,,,166,,
,,,Baghpat,,,"Sarvodaya Hospital, Tatiri Merrut, Baghpat
Road
Weavetex Overseas Hostel, Khekra, Baghpat",,,94,,,73,,,475,,,168,,
,,,,,,,,,94,,,93,,,480,,,175,,
,,,Bareily,,,IVRI Izatnaga,,,107,,,79,,,547,,,163,,
,,,,,,"Indian oetrol pump, Civil Line",,,107,,,103,,,679,,,237,,
,,,Firozabad,,,Center for Development of Glass Industry,,,102,,,63,,,464,,,215,,
,,,,,,Tilak Nagar,,,104,,,54,,,488,,,215,,
,,,,,,Raza ka Tal,,,103,,,57,,,439,,,211,,
,,,Gajraula,,,"Raunaq Auto Ltd, J.P. Nagar",,,94,,,126,,,421,,,213,,
,,,,,,"Indira Chowk, J.P. Nagar",,,89,,,96,,,382,,,244,,
,,,Ghaziabad,,,"Atlas Cycles Industries, Sahibabad Ind. area",,,93,,,46,,,616,,,231,,
,,,,,,Bulandshaar Road Industrial Area,,,87,,,49,,,694,,,232,,
,,,,,,"Khora Colony, Ghaziabad
Vinoba Bhave Park, Lohia Nagar, Ghaziabad
M. M.M. Engineering College, Gorakhpur",,,86,,,72,,,514,,,184,,
,,,,,,,,,85,,,92,,,505,,,184,,
,,,Gorakpur,,,,,,93,,,103,,,336,,,218,,
,,,,,,"India Glycol Ltd. Gida, Gorakhpur",,,101,,,164,,,443,,,351,,
,,,,,,"Jalkal, Muncipal Corporation, Golghar",,,92,,,136,,,429,,,315,,
,,,Greater Noida,,,"Holland Tractor, Greater Noida
Honda Power, Greater Noida
Srinagar Colony, Railway Road, Hapur
Jindal Pipes Ltd, Hapur",,,88,,,93,,,501,,,189,,
,,,,,,,,,88,,,91,,,489,,,190,,
,,,Hapur,,,,,,89,,,51,,,520,,,208,,
,,,,,,,,,70,,,64,,,577,,,248,,
,,,Jhansi,,,Manik Chawk / Jal chauraha,,,117,,,31,,,237,,,105,,
,,,,,,Veeranga Nagar,,,117,,,24,,,207,,,86,,
,,,Kanpur,,,"Forest & Training Centre, Kidwai Nagar",,,93,,,120,,,288,,,210,,
,,,,,,"Chamber Of Commerce Darshanpurwa /
Deputy ka Parao",,,94,,,119,,,280,,,221,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,"Associated Chem Pvt Ltd, Fazalganj, Panki,
Site-5",,,83,,,94,,,336,,,228,,
,,,,,,"Head Post Office, Govind Nagar / Dabauli /
Shastri NGR",,,83,,,112,,,298,,,192,,
,,,,,,Jajmau / Awas Vikas,,,93,,,102,,,261,,,188,,
,,,,,,"I.I.T. Campus, Kanpur",,,101,,,11,,,399,,,124,,
,,,,,,IIT 12 parameter,,,88,,,28,,,331,,,117,,
,,,,,,"Dada Nagar, Kanpur",,,94,,,26,,,600,,,228,,
,,,,,,"Ramadevi, Kanpur",,,93,,,32,,,746,,,273,,
,,,Khurja,,,Central Glass & Ceramic Research Institute,,,103,,,21,,,401,,,204,,
,,,,,,Ahirpara,,,92,,,19,,,384,,,186,,
,,,Lucknow,,,Mahanagar,,,225,,,40,,,411,,,207,,
,,,,,,"Chandganj Garden, Aliganj",,,270,,,40,,,411,,,206,,
,,,,,,"Kapoor Hotel, Hazratganj",,,187,,,40,,,411,,,219,,
,,,,,,Talkatora,,,268,,,31,,,411,,,205,,
,,,,,,Aminabad / S.M.K Chowk,,,279,,,40,,,411,,,206,,
,,,,,,Nagar Nigam,,,268,,,34,,,411,,,207,,
,,,,,,"Ansal Technical Institute Campus, Ansal API",,,266,,,34,,,411,,,202,,
,,,,,,Vikas Khand,,,68,,,29,,,464,,,209,,
,,,Mathura,,,"RO. UPPCB, 65 Baldevpuri, Maholi Road",,,81,,,110,,,188,,,153,,
,,,,,,"CETP, Industrial Area, Mathura",,,82,,,138,,,191,,,170,,
,,,Meerut,,,Begum Bridge,,,59,,,216,,,237,,,225,,
,,,,,,Thana Railway Road / Kesarganj,,,59,,,189,,,213,,,200,,
,,,Moradabad,,,"Hindu College, Station Road",,,91,,,61,,,464,,,275,,
,,,,,,"Central Police Hospital, Civil Lines",,,90,,,110,,,399,,,204,,
,,,Muzaffarnagar,,,"Sahara Parivar Office, Kamal Cinema,
Building, Railway Station Road",,,97,,,47,,,417,,,194,,
,,,,,,"Lekhpal Bhawan, Tehsil Sadar Campus",,,97,,,60,,,360,,,187,,
,,,Noida,,,"UP PPCB, E-12/1, Sector - 1",,,97,,,47,,,1073,,,235,,
,,,,,,Gee-Pee Electroplating and Eng. Work,,,96,,,56,,,569,,,233,,
,,,,,,"Subros, Noida
Golf Course, Noida",,,92,,,73,,,803,,,188,,
,,,,,,,,,90,,,97,,,492,,,191,,
,,,Raebareli,,,"Town Hall Colony, Ahmad Nagar, Gulab
Road",,,54,,,80,,,372,,,153,,
,,,,,,"Khoya mandi Tiraha Lucknow Road
Raebareli",,,54,,,95,,,394,,,170,,
,,,,,,Amawan Road Ind. Area Raebareli,,,54,,,95,,,345,,,167,,
,,,Saharanpur,,,"SRE-A, IIT Roorkee, Saharanpur Campus",,,92,,,50,,,344,,,167,,
,,,,,,"UPCL S.E. Office, Near Clock Tower",,,91,,,52,,,334,,,165,,
,,,Unnao,,,"H. No. 5, Krishna Nagar",,,88,,,79,,,174,,,105,,
,,,,,,"IIA Building, Industrial Area, Site 10",,,88,,,142,,,185,,,166,,
,,,Varanasi,,,"Regional Office, Jawahar Nagar",,,98,,,41,,,388,,,196,,
,,,,,,Sigra,,,191,,,41,,,388,,,194,,
,,,,,,Saket Nagar,,,93,,,77,,,305,,,176,,
,,,,,,Banaras Hindu University,,,91,,,63,,,236,,,142,,
,,,,,,Chandpur,,,88,,,94,,,356,,,210,,
Uttarakhand,,,Dehradun,,,"Raipur Road, Near parag Diary",,,69,,,93,,,150,,,127,,
,,,,,,"Clock Tower, PWD Guest House",,,70,,,128,,,218,,,171,,
,,,,,,Himalaya Drug Co. Near ISBT,,,68,,,145,,,260,,,205,,
,,,Haldwani,,,Govt. Women Hospital,,,103,,,92,,,218,,,111,,
,,,Haridwar,,,"SIDCUL, Haridwar",,,78,,,104,,,161,,,131,,
,,,Kashipur,,,"BSNL Office, Kashipur",,,70,,,109,,,236,,,132,,
,,,Rishikesh,,,Nagar Palika Parishad,,,82,,,99,,,215,,,137,,
,,,Rudrapur,,,SIDCUL Office,,,72,,,110,,,277,,,132,,
West Bengal,,,Alipurduar,,,Rabikanta High School,,,103,,,43,,,157,,,78,,
,,,,,,Jaigaon Police Station,,,102,,,44,,,156,,,83,,
,,,,,,Birpara Police Station,,,104,,,47,,,210,,,79,,
,,,Amtala,,,"P Roy Industrial Training Institute, Amtala",,,104,,,33,,,254,,,84,,
,,,Asansol,,,Asansol Municipal Corporation,,,104,,,84,,,261,,,182,,
,,,,,,"Kangsabati Spinning Mill, Barjora",,,104,,,94,,,262,,,184,,
,,,,,,"Burnpur Town Department, Burnpur",,,104,,,98,,,258,,,187,,
,,,Baharampur,,,Baharampur Municipality,,,104,,,67,,,455,,,107,,
,,,Balurghat,,,Balurghar College,,,104,,,47,,,217,,,89,,
,,,Bankura,,,Bankura Municipility,,,104,,,61,,,141,,,99,,
,,,Barasat,,,"Barasat Municipility, 73 Rishi Bankim
Chandra Road",,,103,,,57,,,567,,,118,,
,,,,,,,,,,,,,PM10 Concentration in µg/m3,,,,,,,
,,,,,,,,,,No. of,,,Minimum,,,Maximum,,,,
,State,,,City/ Town/ Village,,,Location,,,monitoring,,,,,,,,,Annual,
,,,,,,,,,,,,,(24-hourly,,,(24-hourly,,,,
,,,,,,,,,,days,,,,,,,,,Average,
,,,,,,,,,,,,,average),,,average),,,,
,,,,,,,,,,,,,,,,,,,,
,,,Bardhaman,,,"Bardhaman Town, Rajbati",,,104,,,63,,,136,,,103,,
,,,Barrackpore,,,Barrackpore Municiaplity,,,104,,,69,,,307,,,112,,
,,,,,,Dum Dum Telephone Exchange,,,103,,,71,,,305,,,116,,
,,,,,,Khardah Municipality,,,103,,,82,,,445,,,117,,
,,,Baruipur,,,"Bauipur Police Station, Baruipur",,,104,,,28,,,270,,,87,,
,,,Bolpur,,,Bolpur Municipility,,,104,,,62,,,140,,,98,,
,,,Chinsura,,,"Chinsura Municipility, Pipulpati Auto Stand",,,104,,,53,,,324,,,112,,
,,,Coochbehar,,,ABM Seal College,,,104,,,45,,,173,,,80,,
,,,,,,"Uttarbanga Krishi Visvavidyalaya, Pundibari",,,104,,,44,,,179,,,79,,
,,,Dankuni,,,"Krishnanagar Municipility, Dankuni",,,104,,,58,,,349,,,107,,
,,,Darjeeling,,,Bose Institute Campus,,,104,,,42,,,85,,,57,,
,,,Durgapur,,,"DMC Water Works, Angadpur",,,104,,,102,,,262,,,183,,
,,,,,,"Kwality Hotel, Bhiringi More, Benachiti",,,104,,,92,,,272,,,182,,
,,,,,,"Bidhannagar, PCBL Club, Muchipara",,,103,,,87,,,249,,,136,,
,,,,,,"Dew India Limited, PCBL More, Durgapur",,,104,,,93,,,253,,,192,,
,,,Ghatal,,,"Annapurna Hotel, Ghatal-Panskura Bus
Stand",,,107,,,39,,,278,,,93,,
,,,Haldia,,,"Debhog Milan Viyapith, Bhabanipur",,,107,,,37,,,280,,,89,,
,,,,,,"Bhunia Raichak, Driver's Hut, Bhunia",,,105,,,47,,,171,,,85,,
,,,,,,"Supermarket Building, Durgachak",,,106,,,35,,,269,,,85,,
,,,,,,WBIIDC Ruchi Soya Ind. Durgachak,,,106,,,33,,,221,,,84,,
,,,Howrah,,,Howrah Municipal Corporation,,,105,,,75,,,453,,,254,,
,,,,,,"Naskarpara Pump House, Ghuseri",,,107,,,44,,,442,,,127,,
,,,,,,"CDS & Health Centre, Bator",,,104,,,54,,,338,,,153,,
,,,,,,"Howrah Municipality School, Bandhaghat",,,104,,,56,,,367,,,164,,
,,,Jalpaiguri,,,Raninagar Jalpaigur,,,106,,,50,,,131,,,76,,
,,,Jhargram,,,Jhargram,,,105,,,36,,,169,,,79,,
,,,Kalimpong,,,Kalimpong Municipality,,,104,,,42,,,95,,,58,,
,,,Kalyani,,,"College of Medicine & JNM Hospital, Kalyani
Industrial Area",,,104,,,75,,,534,,,113,,
,,,Kharagpur,,,"AMD Building, TATA Bearing",,,106,,,46,,,651,,,194,,
,,,Kolkata,,,"Salt Lake, Rooftop of CK Market",,,104,,,24,,,258,,,89,,
,,,,,,"KMC office Building, Moulali",,,104,,,42,,,394,,,118,,
,,,,,,"Minto Park, Inside Park AJC Bose Road",,,104,,,26,,,316,,,101,,
,,,,,,"Dunlop Bridge, National Sample Survey",,,104,,,21,,,385,,,125,,
,,,,,,"Behala Chowrasta, Traffic Guard Building",,,104,,,27,,,334,,,100,,
,,,,,,"Upanagari Sporting Club, Baishnabghata",,,104,,,30,,,379,,,104,,
,,,,,,"Cossipore Police Station, B.T. Road",,,79,,,14,,,568,,,126,,
,,,,,,"Dalhousie Square, Lal Bazzar Police Headqtr.",,,79,,,16,,,610,,,103,,
,,,,,,Kasba,,,79,,,18,,,318,,,91,,
